,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
219,1695809801609,0.2939453,0.83984375,0.059570312,-47.53125,34.59375,10.71875,0.0,0.0,0.0
220,1695809801672,0.41308594,0.9345703,-0.0859375,-45.65625,40.03125,0.90625,0.0,0.0,0.0
221,1695809801700,0.36816406,0.7783203,-0.029296875,-28.875,35.4375,-4.53125,-12.3125,37.8125,-152.3125
222,1695809801760,0.42773438,0.78515625,-0.017578125,-30.46875,32.6875,-15.03125,0.0,0.0,0.0
223,1695809801795,0.43847656,0.90234375,-0.026367188,-34.25,31.40625,-24.0,0.0,0.0,0.0
224,1695809801823,0.42382812,0.859375,-0.087890625,-32.03125,26.21875,-32.5,0.0,0.0,0.0
225,1695809801881,0.44140625,0.8564453,0.013671875,-33.375,32.6875,-39.8125,0.0,0.0,0.0
226,1695809801911,0.43847656,0.92285156,0.033203125,-45.15625,38.4375,-33.40625,0.0,0.0,0.0
227,1695809801940,0.5107422,0.93359375,0.030273438,-37.34375,32.4375,-19.6875,0.0,0.0,0.0
228,1695809802000,0.6191406,0.99609375,-0.0048828125,-13.25,28.125,-8.03125,0.0,0.0,0.0
229,1695809802042,0.7392578,1.1152344,0.08984375,10.1875,-9.84375,8.65625,0.0,0.0,0.0
230,1695809802060,0.5810547,1.1328125,0.234375,34.78125,-65.34375,24.5,0.0,0.0,0.0
231,1695809802123,0.20117188,0.99316406,0.01953125,70.875,-108.53125,21.875,0.0,0.0,0.0
232,1695809802152,0.18066406,1.2587891,-0.049804688,100.59375,-84.9375,13.84375,0.0,0.0,0.0
233,1695809802182,0.29296875,1.0693359,-0.005859375,103.40625,-51.65625,23.40625,0.0,0.0,0.0
234,1695809802242,0.3798828,1.0351562,-0.12109375,109.25,-67.46875,21.15625,-14.6875,38.4375,-153.8125
235,1695809802271,0.32714844,0.9375,-0.18359375,84.34375,-76.25,10.21875,0.0,0.0,0.0
236,1695809802300,0.31640625,0.7714844,-0.2626953,60.90625,-72.78125,19.9375,0.0,0.0,0.0
237,1695809802358,0.2685547,0.7001953,-0.17675781,34.71875,-75.21875,26.09375,0.0,0.0,0.0
238,1695809802389,0.14257812,0.5996094,-0.21289062,-3.65625,-84.1875,18.59375,0.0,0.0,0.0
239,1695809802418,0.13183594,0.58984375,-0.29785156,-33.9375,-48.0625,4.4375,0.0,0.0,0.0
240,1695809802480,0.18652344,0.5888672,-0.3232422,-43.875,-9.25,1.125,0.0,0.0,0.0
241,1695809802511,0.26367188,0.6347656,-0.4091797,-59.8125,7.4375,-10.75,0.0,0.0,0.0
242,1695809802542,0.47851562,1.0058594,-0.5830078,-73.375,-3.0625,-8.0625,0.0,0.0,0.0
243,1695809802602,0.43164062,1.1308594,-0.47558594,-17.46875,-46.53125,4.6875,0.0,0.0,0.0
244,1695809802631,0.4873047,0.7871094,-0.57128906,-4.46875,-70.40625,18.59375,0.0,0.0,0.0
245,1695809802659,0.24414062,0.90625,-0.4873047,-41.25,-34.09375,53.125,0.0,0.0,0.0
246,1695809802722,0.22753906,1.6074219,0.043945312,-41.9375,-5.8125,29.875,-21.125,36.9375,-154.5625
247,1695809802751,0.14941406,0.9589844,-0.09277344,8.375,14.5,6.875,0.0,0.0,0.0
248,1695809802812,0.0625,0.6152344,-0.0048828125,27.03125,4.6875,-8.25,0.0,0.0,0.0
